"site_no","AREA","Lb","X1","Wb","POR","ALPHA","BETA","Ks","Kb","Kz","Qthresh","Rs","Rb1","Rb2","Prec","Frac4Rise","Error"
"07024300",2603520000,256126.022936868,189888.892936041,37480770.2538164,0.15,0.0162058924997567,13.6350608807405,296343708.088041,816.505091925351,0.0241575410699129,53831.7757009346,-0.346573590279968,-0.0330854244316994,-0.000100050033358353,5138.48768054375,0.05,0.0519887369891096
"07024500",2068480000,122997.019931871,98686.0474533627,634.233044652678,0.15,0.00611649845687195,38.5762282626935,355.833454503711,1495.91851370674,0.14421420355278,269158.878504673,-0.0949477321132308,-0.0462009459908555,-0.00452080730056438,23979.6091758709,0.05,0.0712953474694231
"07024900",517120000,54432.6433792852,249.335433766717,997.569018395892,0.15,0.00633931574862742,1.05,9549.79943908788,1034.58316542668,0.0490141728829583,139473.237043331,-0.202732554054087,-0.0522386446167065,-0.0102506071726035,4744.53695836873,0.05,0.0085648871302475
"07025400",2045440000,73952.2206000692,5801.92433627464,16315.0824311798,0.15,0.0170777470061629,28.065750801821,65683.0846283773,2156.21119460531,0.0791436665424842,391503.823279524,-0.309347775514624,-0.032499983545898,-0.00301168113181334,35480.0339847069,0.05,0.0454852221424312
"07026000",1157120000,57763.6450806704,35693.3000513959,3140.8457588678,0.15,0.00296585391168681,9.22488352477258,303.552312286254,1028.4852706173,0.638683223233575,1137807.98640612,-0.153618555676437,-0.0615185639090237,-0.00530295583916061,111089.209855565,0.05,0.0739820876691082
"07026040",1167360000,43826.1144501301,17129.0026842131,3589.49518479988,0.15,0.00158476057516734,4.93018583306966,512.80666128522,1904.96009755251,0.869357619249491,1142701.78419711,-0.174134429361407,-0.0473518571353179,-0.00452565915881229,115004.24808836,0.05,0.0641628446729558
"07026300",1379840000,61284.758445738,40725.5615186349,1631.45831754337,0.15,0.00494179989577097,17.1066976818457,629.066084140946,896.766574261465,0.548542236772715,1409413.76380629,-0.17559773908706,-0.065474804762541,-0.00565528852417756,124290.229396771,0.05,0.0796480119131261
"07026400",2055680000,437732.016809404,121378.011567313,5799281.45289593,0.15,1.33299043103265,35.6897752559602,589378.644395895,1138.83628084123,0.00418751990791227,107663.55140187,-0.326255053483562,-0.103699920920292,-0.0452181993514337,24.4689889549702,0.05,0.0102551460312629
"07027010",1566720000,390932.233877481,145442.753126077,389.898471237619,0.15,0.0087405249111559,34.4714305852909,5960.58824977131,906.411549707081,0.0412614736421072,15660.152931181,-0.0333513646146576,-0.150817771884101,-0.0196265967163716,269.158878504673,0.05,0.175998034952802
"07027500",2401280000,105943.51265033,86551.0940812115,675.743900918776,0.15,0.0063097361570816,41.4500401738337,719.992140443213,1047.20812060888,0.126233180613317,249583.687340697,-0.21042448146677,-0.0712551210714297,-0.0105356163489032,23979.6091758709,0.05,0.0813744943582444
"07027720",2933760000,66673.7010507409,512.024585940084,638.837627995277,0.15,0.00874907188407432,2.69478470385075,1193.12233244909,1120.24444015164,0.0492936402728537,417832.455395072,-0.103679841806489,-0.0497173534597662,-0.00657052446991434,44044.1801189465,0.05,0.0598279509447638
"07027800",3302400000,768399.730912967,505228.503726019,839.599284001828,0.15,0.00164372597147702,27.9752346839655,1604.92000132022,2021.71791953946,0.0941996920561479,699446.049277825,-0.0976605228574605,-0.0608728797759422,-0.0143728297319481,65332.2005097706,0.05,0.0672459866826111
"07028100",417280000,28888.7521364285,15036.595443494,1814.12173017932,0.15,0.00585373806543888,8.54353042094767,1729.78372839559,1103.12511750161,0.827133955296401,817264.231096007,-0.10940510186618,-0.06911126289321,-0.0109227369303941,42965.0977060323,0.05,0.0787078397161377
"07028960",1423360000,213131.038460728,178660.091386996,453.09017228754,0.15,0.00461562195962737,29.6512389408812,152.327979092386,1557.50397375546,0.0492734919203008,144367.034834324,-0.111571775657114,-0.0527354925717201,-0.00588780664685887,12234.4944774851,0.05,0.0623478076099544
"07029035",716800000,110043.678731094,115.363471155885,649.568386745465,0.15,0.0105348970188675,21.2460511045234,8353.14426811634,202547.027892981,0.00266803888954474,3425.65845369584,-0.416646906151615,-0.156861591791384,-0.0220742589776673,24.4689889549702,0.05,0.0760413441834485
"07029100",3312640000,54549.8621460415,101.036168445699,1468.7617806544,0.15,0.00951157593766125,6.1,3481.05169585051,2467.37795675273,0.0902760819660899,380688.530161428,-0.0915033614867683,-0.0816445396904439,-0.0158615873978759,24224.2990654206,0.05,0.101455592988378
"07029270",1710080000,107368.586090704,101.929766508556,733.183436564925,0.15,0.00626370438059837,6.6,6844.9441797021,5078.07860783838,0.059762575801031,96676.9753610876,-0.307448931281728,-0.0617756334593335,-0.00761501375580208,4942.735768904,0.05,0.0604088443319115
"07029500",862720000,75265.235870711,168.164367565684,1204.87544345096,0.15,0.0290642820543307,5.39,1589.24721802746,1895.66156278012,0.692995979705034,335225.148683093,-0.0681963124527771,-0.063985112821095,-0.00892823898601795,37437.5531011045,0.05,0.109643890017563
"07030050",1492480000,10440.7626674172,1290.67279009052,9515.95741106322,0.15,0.0159746521163941,2.01332774190356,8027.62999500931,1331.30826757337,0.586390829827534,812174.681393373,-0.0603139938943052,-0.0427274824402719,-0.00724456693927724,77608.2922684792,0.05,0.10409563312266
"07030100",1948160000,204178.953225583,179378.434988208,429.012573712036,0.15,0.00719936645661752,30.3318303630444,8025.03056966003,1036.58649063952,0.00791012104289099,7362.71877655055,-0.14384103622589,-0.131286689256507,-0.024414224081368,318.096856414613,0.05,0.105486259777122
"07030137",3064320000,139689.235045021,132102.140156148,3070.46502150346,0.15,0.00951174370836501,39.7031400679452,44549.864260761,1064.59820161733,0.00410032262307443,5297.53610875106,-0.483222004299755,-0.0923357899097247,-0.0175075148273187,415.972812234495,0.05,0.131784012184647
"07030207",2560000,3150.68547693937,234.064911003004,41.892906803238,0.15,0.00696431338003791,15.972,707.024189705028,3.62565392624687,0.0697674699266679,122.344944774851,-0.948766769837759,-0.0980829253011725,-0.000100050033358353,24.4689889549702,0.05,0.0883992154278401
"07030240",1661440000,140129.880501993,42978.4761295196,55137.3917383956,0.15,0.0506168424334758,39.6629869396385,147955.313004124,982.122620540573,0.0592864230220955,187677.145284622,-0.632110122515925,-0.0266212606396108,-0.00124225199985556,18841.1214953271,0.05,0.0324626023383681
"07030295",263680000,37940.7815251853,22615.6389262571,397.917470601265,0.15,0.0189389667473353,11.5620482793495,2966.68432863194,1506.58026640633,0.0010195630891755,48.9379779099405,-0.489119758635538,-0.0868735759597213,-0.000100050033358353,24.4689889549702,0.05,0.107919223582138
"07030392",1413120000,290253.792954255,220443.219428364,554.393705396701,0.15,0.00213926409201446,32.7261666598365,1695.02735262456,1483.15122894337,0.0357399845412254,159048.428207307,-0.0940647404048345,-0.0300082964417219,-0.00406444534634202,15415.4630416313,0.05,0.0371475018588834
"07030500",2.496e+09,78120.4920827915,58786.2507973945,1525.38677884924,0.15,0.00268870883497328,32.5045215606204,1841.16204145749,1008.40688977794,0.0844089010134981,391503.823279524,-0.0792824117220494,-0.0392964945343933,-0.00516871054083773,36703.4834324554,0.05,0.0596411395514259
"07031650",2874880000,96476.7351180093,76936.7682535367,2115.75569749301,0.15,0.0015286609019466,28.4570666083424,2766.04700880956,2437.92289363086,0.104243176641668,560339.847068819,-0.110858968774901,-0.0430924581113352,-0.00504711316743993,51384.8768054375,0.05,0.0618808152782469
"07031660",2926080000,63270.1126316372,414.968516221207,953.059070587688,0.15,0.00539734714926333,3.12681579102706,2831.78281197834,1075.72694049944,0.0988928362438418,454340.186915888,-0.124903494093593,-0.0444936306350723,-0.0056746814469699,45512.3194562447,0.05,0.0624028607219126
"07031680",296960000,44476.0580352184,11365.9624354099,1058.61238903576,0.15,0.00956239657404698,28.5197115391932,15088.9431146281,1485.79479131661,0.00228517787498487,623.469838572643,-1.07974212467669,-0.30513021247088,-0.114618722056959,24.4689889549702,0.05,0.0238039206708949
"07031683",1402880000,115195.091205766,2.16062757541131,2442.06037336636,0.15,0.00986138724996052,1,33727.1446529546,1214.82776573009,0.00436797259928924,2446.89889549702,-0.832038238231859,-0.3711352309966,-0.311655217388401,24.4689889549702,0.05,0.0781849747326722
"07031692",1861120000,105154.73636956,81392.4103546324,1111.68888281617,0.15,0.00658296788620723,34.1327011783207,23483.6975560731,1388.40200061603,0.006525881882916,7771.35089209861,-0.549306144334057,-0.167006253425054,-0.0232745380833311,24.4689889549702,0.05,0.0424121391382934
"07031740",3041280000,75950.0233950123,334.545160071607,1176.30245425385,0.15,0.0028708237621143,7.2890625,4917.97007148068,2199.33025631414,0.109838849317708,576122.344944775,-0.156302740452119,-0.0505315985906697,-0.00735498656067979,52608.326253186,0.05,0.0639421984471109
"07031777",1333760000,288709.909729509,268391.868466432,1552.35276129403,0.15,0.00956211434060369,30.8065485600435,23641.6693760687,1153.36594825071,0.00085787142657916,3915.03823279524,-0.202732554054082,-0.0274436845701761,-0.0133531392624522,34.7459643160577,0.05,0.0141870347171189
"07032000",3304960000,151367.3368405,176.423401221729,30303.7028266147,0.15,0.0644218560435686,2.970625,1750.82191319117,161.964267649501,74.0053738676063,450229396.771453,-0.023127750178825,-0.0284154731933812,-0.00483066415904799,31809685.6414613,0.05,0.136924828991624
"07032200",2851840000,142857.404166156,114302.938057767,1194.33823191535,0.15,0.00716052455777712,32.7076400584221,22693.8685002653,776.607972886569,0.00918644469313548,8319.45624468989,-0.537705492830235,-0.215036678091784,-0.0330379722622056,24.4689889549702,0.05,0.105004919362045
"07032222",2460160000,153059.001180454,152093.796588108,1424.25284021909,0.15,0.00914667159651374,27.702851723929,23160.4348333622,907.661792592635,0.00101436675136342,97.8759558198806,-0.549306144334055,-0.0965080896043587,-0.000100050033358353,24.4689889549702,0.05,0.137282802657436
"07032224",1192960000,100326.686290844,92084.7490953124,1033.38553726307,0.15,0.00844636337042626,30.4974007237872,17255.5886061607,1165.17899588406,0.00571481751771531,1174.51146983858,-0.678653412123318,-0.140114086923689,-0.0281037529733111,43.579269328802,0.05,0.139914635591778
"07032241",166400000,44604.9227348245,27926.3203277476,492.360076398993,0.15,0.0080871049698673,27.0626836640443,8246.88633975509,1872.53904091567,0.00303769231347273,734.069668649108,-0.283992018802965,-0.0310154928303841,-0.00541682364731464,48.9379779099405,0.05,0.0118335867275443
"07032248",2191360000,220787.814380581,44661.4869416689,2378.49668309643,0.15,0.0216053144091828,37.5936834735675,14972.4408207144,1120.63992432398,0.000865789941985518,10032.2854715378,-0.202732554054085,-0.0391034843279138,-0.0052630863555369,415.972812234495,0.05,0.00328067497186787
"07032260",1797120000,93405.2506593147,22127.0395238433,3431.50612528514,0.15,0.0102995478418065,35.3415635754884,45391.4979268444,1583.40606086532,0.000704755356839665,1443.67034834324,-0.919006200368967,-0.0627874211327079,-0.0162701501944041,24.4689889549702,0.05,0.00199430838103357
"07035000",3261440000,37126.2637789391,31527.8620428481,595.569567917512,0.15,0.00763771316516098,36.8281033702371,4838.90277986895,896.501436598585,0.011228586754418,3139.86066270179,-0.270961589811416,-0.0875468737353904,-0.0169962084799376,222.66779949023,0.05,0.180061718531134
"07035800",2506240000,56344.6183993573,95.1930475126991,1468.4624756855,0.15,0.00415086785971113,20.43875,15871.8107865129,2899.03103134086,0.0530664565727477,85641.461342396,-0.205714984693794,-0.0910915558798531,-0.0217318015033298,783.007646559049,0.05,0.0976144237261143
"07036100",2823680000,47885.5620127597,84.2538220962728,1398.7239018128,0.15,0.00688013472366775,11.34,6992.65542817028,2377.35623139538,0.0715097543273803,139473.237043331,-0.15439949794635,-0.0853283307934351,-0.0195414100941544,1739.18232795242,0.05,0.0879611729317578
"07037000",3368960000,53723.7564339258,110.210204720203,1023.07738009717,0.15,0.00209061791867364,7.1,6104.05740559566,11359.4806900407,0.00826910415773172,68513.1690739167,-0.143841036225888,-0.0750680362100499,-0.0147137044680301,1862.06559048428,0.05,0.0650136415521243
"07037300",1172480000,26728.0935286363,252.130003481003,824.45167434174,0.15,0.00885709422582818,19.5,1641.84419509193,1264.96032785404,0.0514691243070141,23289.5836873407,-0.105694294041382,-0.0656955051966527,-0.0146854527482326,2073.01274426508,0.05,0.0850491359047759
"07037500",3338240000,62450.0941139444,98.7644068901071,1187.66376241107,0.15,0.00836792281521825,15.9496780985594,4719.96413905943,1039.21352959444,0.127229913394985,92698.3177570094,-0.150522056348239,-0.0670024763139091,-0.0142330308080362,6117.24723874256,0.05,0.106623845308506
"07039500",737280000,21362.2088336724,2665.94929990065,727.220461184342,0.15,0.00429185998009222,3.7806801089945,538.654018091439,1348.99909507235,0.669305816912192,104237.892948173,-0.0123785338962782,-0.0831198385446586,-0.00257674595119369,9787.59558198806,0.05,0.316613788878323
"07040000",762880000,5526.0103894396,1099.2146172635,9730.42216284382,0.15,0.0978339515374535,2.49476949759848,883.687150364897,238.257527772192,0.519158940696795,543211.55480034,-0.0198893014748271,-0.0755022584278033,-0.00663355342360119,13531.3508920986,0.05,0.144120089279622
"07040100",1098240000,108319.712056804,189.811148360039,1137.47233738219,0.15,0.0104431712601806,4.4,4602.80386894187,6885.44953527395,0.488600525265295,227561.597281223,-0.0603661974044991,-0.0677481063815546,-0.0112347197037008,21532.7102803738,0.05,0.156597870344479
"07040450",1520640000,81693.7993247122,96.3393815865354,2134.22929804496,0.15,0.0145012786014574,1,3218.60916390229,48832.2967989897,0.514126737144211,1419201.35938827,-0.0897785192202143,-0.0615671868391657,-0.0126998915238236,22016.2175021241,0.05,0.0838340196793523
"07042500",1512960000,47008.7772379257,193.545120440467,1170.0421923509,0.15,0.00742739142275402,8.0625,3016.13352064733,921.439727153742,0.0445260310411336,151707.731520815,-0.179786515005779,-0.0265888987530437,-0.00543265141430268,9396.09175870858,0.05,0.041156657924641
"07043000",1.088e+09,30931.9189041843,298.865044689396,851.557691146462,0.15,0.0109368274920227,16.5795166015625,4873.81521940858,61651.4938417727,0.0315884778178687,2275.61597281223,-0.152154311246758,-0.221905198038074,-0.0478112608808164,12.9685641461342,0.05,0.205718671788971
"07043500",2316800000,107132.72717045,88640.6660747172,880.600715450929,0.15,0.00265861922048607,34.617939220782,1363.81165293627,1264.16522537988,0.0580460653791077,207406.491079014,-0.160201334782163,-0.0576033467932368,-0.00763832859908583,6851.31690739167,0.05,0.0870481278299005
"07047800",2560000,7290.34847887738,10.4498523203425,2099.78072534064,0.15,0.0304321988710773,0.988207019128821,53.3375122420275,422.104940848183,200.881009468552,5065080.71367884,-0.121608977334302,-0.0575266513895877,-0.0162331908737925,9298.2158028887,0.05,0.0129557597434202
"07047810",2339840000,64441.088632364,118.220827672058,4497.32147496188,0.15,0.0106056011144784,1,6536.16598546039,35664.6895388563,0.651437646650965,6141716.22769754,-0.124988764843031,-0.0571659064711017,-0.017014829926499,13377.1962616822,0.05,0.0634734846035365
"07047815",1896960000,129750.237552486,100.029459247055,1282.44687343584,0.15,0.0125089992358889,1,4896.14133420759,119867.233901829,0.518430990835429,1040176.72047579,-0.0645627641495245,-0.0914910469405192,-0.049969729772418,7849.65165675446,0.05,0.106336263686977
"07047855",2703360000,200089.560940402,186233.719793296,2253.05080760349,0.15,0.00905955414399323,25.7757984086764,36223.7274864709,1087.53070520384,0.0011971615900831,3645.87935429057,-0.843699726951907,-0.139468601875614,-0.04829152299968,24.4689889549702,0.05,0.0347386639659521
"07047882",2321920000,75035.5529558089,125.910714151626,1053.83771931666,0.15,0.00179632481714931,0.8453125,9928.08515721422,31033.3033038118,0.0210866373326159,367034.834324554,-0.129186121598978,-0.0635903201562078,-0.00912892889243805,24468.9889549702,0.05,0.0552342369745336
"07047900",2560000,9369.62384405041,93.453486514346,12841.5095875434,0.15,32.5471196283996,2.78809957276303,17.4081954272847,741.297290050574,398.203064561317,280120.9855565,-0.0831705270793945,-0.0627797300351496,-0.00994607935306361,30720.8156329652,0.05,0.1575329237862
"07047904",2611200000,73117.4742197937,84.1825293828123,2197.95555332865,0.15,0.00861444241075747,1,8192.56617235467,52365.7132711867,0.310847830286182,1762550.21240442,-0.111832260164181,-0.0649918446009125,-0.0245917455956066,31163.7043330501,0.05,0.0521021943853884
"07047942",2580480000,65306.4839067341,87.224939814903,2096.40347148884,0.15,0.013434570399539,5.8335699520111,2120.81679644865,2493.12976722605,0.107618378002191,1685913.33899746,-0.0779179763440968,-0.0754987819203024,-0.0383614030219421,669.128971962617,0.05,0.0208123348718966
"07048000",212736000,15344.7424121458,98.8442411441977,609.214799368801,0.15,0.0090585529835154,1.06093483567238,2308.42143090956,31699.2244004225,0.10325957404761,4649.10790144435,-0.274169599760018,-0.0847297860387205,-0.0254962198597865,48.9379779099405,0.05,0.113500161438878
"07048480",2201600,7831.95014460639,2306.27032517558,76.1732829733392,0.15,0.00215687600021395,2.23263658209285,39.8884294917907,531.514672425668,0.183562506073894,513.848768054376,-0.34657359027998,-0.064117843866276,-0.00146685742898837,24.4689889549702,0.05,0.0344430236993824
"07048490",3481600,1306.40006022713,217.702990340647,260.881146572061,0.15,0.00207247006759152,1.03997771255488,102.570610352028,286.630742216342,0.202463034476369,954.290569243838,-0.461184888975294,-0.0600773860428931,-0.00748075174778077,24.4689889549702,0.05,0.0411225796339512
"07048550",314880000,50016.6770558388,160.031506550107,360.116565452836,0.15,0.0100277784613436,7.6,3810.28277784969,10820.9695389333,0.160934546738784,27649.9575191164,-0.297076939577472,-0.119307192667123,-0.0255288824729414,24.4689889549702,0.05,0.132368992847495
"07048600",1.024e+09,29528.9429030516,114.838544787312,1166.54556886285,0.15,0.0499083828541096,1,1455.49848327287,68799.5394426253,0.128073077140109,7243.7994902294,-0.215724260353179,-0.0993187707010439,-0.0200516386380752,178.623619371283,0.05,0.190770655522868
"07048800",353280000,10524.9789276826,183.783933540547,823.512514641149,0.15,0.0118397177690702,24.10224609375,2639.41002387691,1305.3455634823,0.115915171605303,2691.58878504673,-0.170378104450624,-0.0915253925145717,-0.0176835353484209,106.464570943076,0.05,0.170364826192395
"07048890",51200000,2344.96569004579,1185.81443974243,1154.91037364051,0.15,0.00915216703290464,2.88988000709469,217.156886355879,1332.04782511724,0.151474100957195,52706.202209006,-0.149493684553624,-0.11278922187381,-0.044420688347651,24.4689889549702,0.05,0.0144185022494662
"07049000",673280000,15283.6980901854,8832.848669742,1230.50623049161,0.15,0.00854142759471232,33.0073578571093,3917.23406555144,1518.47805406116,0.127115131873665,33077.1792693288,-0.183141125758188,-0.0817084081790706,-0.0191053064150871,2263.38147833475,0.05,0.138265738718205
"07049563",6656000,4159.36238921232,230.104379637877,229.161026067943,0.15,0.00717350297545729,15.7,87.3961109589684,16.8083753657461,0.291772443700743,10788.3772302464,-0.202732554054085,-0.0282248376783256,-0.00763126532541453,371.610535259133,0.05,0.012319934247519
"07050152",91392000,13614.557513846,2005.68379589975,8142.67149097994,0.15,0.0122116749916322,10.2074369480847,25080.1338168271,3984.14175424405,0.357557504135298,14733.2676295667,-0.0722923044718947,-0.0284528840606482,-0.00801836652465373,1329.35123194562,0.05,0.0996052689399186
"07050500",1349120000,41817.3414214536,99.8703148709854,905.23349922926,0.15,0.011443778204393,20.64625,2524.30395902361,687.489473398827,0.102701169216671,94557.9609175872,-0.125272483719616,-0.07221347174332,-0.0197577639781794,1938.72693288021,0.05,0.0984725112038697
"07050580",422400000,11373.1715749105,7446.0133939637,872.372253186585,0.15,0.0101181113446357,13.0577219699265,1595.91428124949,694.271725285201,0.11238246516403,36703.4834324554,-0.143841036225888,-0.0785670549457089,-0.0145826595387207,181.07051826678,0.05,0.123967468615608
"07050680",3302400,3166.70909406185,646.387533219667,153.367703564677,0.15,0.0123448537537223,2.41971865934164,215.371161396509,2844.45490324783,0.222158855345225,1272.38742565846,-0.241661458043716,-0.0441832752279039,-0.00953101798043253,24.4689889549706,0.05,0.0429349920786907
"07050690",53760000,4273.14969335227,657.793945685976,1448.2257616107,0.15,0.00764467616590187,3.59158798934062,5728.8042259587,1959.33440028858,0.156859860934153,6459.32370433305,-0.104448951699092,-0.0499554604889582,-0.0112314557713096,435.548003398471,0.05,0.087318212698077
"07050700",629760000,36925.1310451267,95.5386240078119,758.75704193552,0.15,0.0112685276984113,12.7,2702.71069618998,1114.37742181216,0.087273594001673,53831.7757009346,-0.163248161070785,-0.0719714207944668,-0.0155467086060066,1101.10450297366,0.05,0.0940512389175777
"07052000",45568000,10062.0525380722,212.852416690048,213.996123561552,0.15,0.00737168298531773,19.5,1576.03532826302,286.116279049574,0.0901929756306209,3499.06542056074,-0.583766101034731,-0.0523248143764547,-0.0123693005267631,259.371282922685,0.05,0.0754823986739677
"07052152",130560000,6206.77335794753,2077.61753552862,1373.98200895063,0.15,0.0130890091987332,2.4630106665375,24.2530569871216,1211.73885903862,0.11982269434282,95429.0569243838,-0.107263467526662,-0.0464969600886632,-0.00981846775877547,5603.39847068819,0.05,0.0121861663608317
"07052160",149248000,21220.3463840219,11581.6393183577,897.056411174199,0.15,0.00486878882197351,5.55994667210945,284.07768378609,1822.10006059641,0.150827796525963,80248.4961767205,-0.143841036225889,-0.0309255243132944,-0.00704170096632939,6361.93712829227,0.05,0.0345755064057561
"07052250",1182720000,32127.77740191,102.474215733487,1158.04165597606,0.15,0.0114845866171984,13.95556640625,2803.46762430253,285.690246575386,0.127275897759094,110932.608326253,-0.179747926649403,-0.0541089281405816,-0.0126525190347108,10450.9498725574,0.05,0.0759580054850153
"07052345",668160000,6539.99883001375,1481.34916334137,2790.99456920473,0.15,0.0101902245998784,4.16279607328232,5171.89309912688,2422.33290855898,0.142766176765353,39316.7714528462,-0.108922132932207,-0.0495506990085287,-0.0120613511252903,3098.01869158878,0.05,0.0800242553935319
"07052500",2526720000,50316.2192285084,116.937521149403,1522.80046308852,0.15,0.0094045964568181,8.0334375,3733.62594497277,720.581230795693,0.138259702526705,291180.968564146,-0.152140273802282,-0.0488708432959205,-0.0116921338058902,19819.8810535259,0.05,0.0833697151697853
"07052820",701440000,18372.4884510689,8542.71700391705,1372.56042174698,0.15,0.00819387275099579,7.76947274860355,1076.52243228533,3481.77431419518,0.123153099610501,42527.1028037383,-0.128909700447069,-0.0328260431936113,-0.00781518780289695,3981.34919286321,0.05,0.0780015190775808
"07053250",135168000,13074.1193194316,5915.55415319522,1234.62600595324,0.15,0.00147946660896017,8.87695576436013,9010.87172598922,1505.92438594453,0.114550234708689,27160.577740017,-0.138864332903241,-0.0481838086892739,-0.00981610605149724,741.410365335599,0.05,0.0779780037241938
"07053500",10296320000,258626.086562994,205501.011872558,1034.9029262696,0.15,0.00705887015155482,30.3561053254877,19637.1144019861,1256.60961438182,0.0874895952168092,249387.935429057,-0.0914595220411485,-0.174403597182643,-0.006899287148695,9787.59558198806,0.05,0.12999202011739
"07053810",488960000,23430.2543051694,125.437024590973,816.802049927661,0.15,0.0119260679280071,17.308125,2367.63507974531,1623.07057135865,0.0813417505726349,15415.4630416312,-0.169793737485141,-0.0787750945903194,-0.0174156226260859,313.276465590485,0.05,0.131581958387027
"07054080",762880000,25747.3295456759,313.094799394927,877.254484637451,0.15,0.0109756735389829,12.87,1959.65747262234,519.233517226375,0.11457342828531,66066.2701784197,-0.157457611455071,-0.0445936040662376,-0.0102654154060083,5138.48768054375,0.05,0.0851057659705215
"07055607",1018880000,41111.8995632838,91.782539878581,837.442872434905,0.15,0.00791206853977436,18.2386875,1869.06411355419,129.422629612101,0.0941850494464509,151920.611724724,-0.0652775057385944,-0.0373589899577715,-0.00593541895002153,7202.69158878505,0.05,0.0758140165952743
"07055608",1039360000,45823.7784335243,111.149998002969,1307.30114866479,0.15,0.0114350091289141,6.501405544281,2480.7327761567,1527.29943225538,0.0871825749687729,315649.957519117,-0.161275481586999,-0.0601799038029115,-0.0224641671307786,24.4689889549702,0.05,0.0359876671070376
"07055646",146944000,15524.0623498408,279.128949791234,510.999203623256,0.15,0.00815267898120755,16.915,1038.88436031288,693.292709227149,0.195634822634672,46491.0790144435,-0.143841036225893,-0.102329028212951,-0.0286240111134879,24.4689889549702,0.05,0.0693375173782483
"07055660",296960000,41288.9882202955,213.251383111929,422.958620254764,0.15,0.00809493389935301,5.58,1378.54926159744,7413.38747711677,0.162665158548103,53831.7757009346,-0.14795214223265,-0.110994385467766,-0.0244441430293427,51.3848768054376,0.05,0.102084827761135
"07055680",486400000,22092.8851248235,80.8985219514709,767.60295654406,0.15,0.0129242736965252,21.5,2075.64089781526,1055.14166667229,0.141735849388806,4594.54205607476,-0.148460006718357,-0.0748206957742972,-0.019109816797648,226.680713678844,0.05,0.150099558134678
"07055790",104448000,9442.29850544397,2837.83117050143,610.690863050956,0.15,0.0127639626702741,65.7373618071415,1690.70216268801,1724.89163602189,0.139461015069697,7255.54460492779,-0.23740277225646,-0.0973449145714103,-0.0252244139207799,467.969413763806,0.05,0.124433101794636
"07055814",230144000,20824.8550606135,137.948485068825,351.719829057123,0.15,0.00884464286140635,1.0001953125,1475.40008839166,45411.6448133564,0.104238708833811,97325.403568394,-0.168226014031666,-0.13173408217732,-0.0420280193893307,203.581988105353,0.05,0.00705357700029112
"07055875",172544000,11700.2271724463,109.388726960162,627.759585572059,0.15,0.0102331600852017,1.0515625,2040.84480104137,28019.9210373613,0.171424919270478,269.158878504673,-0.143841036225892,-0.100330210886378,-0.0233499466726618,24.4689889549702,0.05,0.184296127802367
"07055893",115456000,12570.2455713027,52.9823740517464,370.62018311374,0.15,0.00842157466002051,26.9276126098633,1156.22698939189,161.711671645066,0.926283200253417,16160.5437553101,-0.168578701400395,-0.0775266732178321,-0.0160571247630181,271.60577740017,0.05,0.104033234503954
"07056000",2122240000,31255.9709633313,227.986002925,1343.46180044397,0.15,0.0140321589402403,19.4575,2357.06683676346,783.451034964762,0.134069096858153,76098.5556499576,-0.1032916122941,-0.0562746660262616,-0.0114377650600579,5065.08071367884,0.05,0.113925547230089
"07056515",212736000,9013.61909504979,4511.52415042063,875.77707130476,0.15,0.00900751488068138,5.1458781681333,2028.15927440159,1553.79356916565,0.117037951678127,20064.5709430756,-0.14341229852583,-0.0603827035304952,-0.0103897694465337,287.70637213254,0.05,0.105452429390526
"07056700",2739200000,12171.5222445619,921.48278312666,4684.59841238277,0.15,0.00955702359605797,12.4585523654043,13032.5933268947,1793.20471272929,0.124216280678278,221698.827527613,-0.126644232412455,-0.0639194382311706,-0.013702008892956,7879.01444350042,0.05,0.0878827614321837
"07057370",20582400000,156991.392988887,117.130578334552,3625.63691999232,0.15,0.00998500751511754,1,16756.4258039175,354232.778388715,0.106555474554839,3083092.60832625,-0.111767126314017,-0.0798622368541731,-0.0184635227133597,149329.345794393,0.05,0.0795247381095091
"07057500",1436160000,70190.7802606379,39053.9751899833,3627.81604464119,0.15,0.00873593031925198,5.70882744457971,88.0109807941158,3116.01503446723,0.137606020653755,604384.027187766,-0.0903417773948547,-0.0143100843640674,-0.00265126191304129,61417.1622769754,0.05,0.0391545521738678
"07058000",1459200000,45567.211348563,26545.2452216897,3640.73877802682,0.15,0.00150718603578049,7.71432518784789,4439.6662620315,1050.77165996582,0.0875119007085679,320445.87935429,-0.096750245819024,-0.0206336432997828,-0.00289875368732523,29362.7867459643,0.05,0.0491066904946289
"07060500",25548800000,163469.231745744,228.021192410095,2931.78377896032,0.15,0.00930510288150063,4.95,19955.8734471196,21664.74375753,0.106892900515508,1923874.25658454,-0.126527637385865,-0.0880573475981058,-0.0163193641631487,225271.299915039,0.05,0.0858055207458491
"07060710",148736000,19432.820766246,356.319992559303,284.861644346532,0.15,0.0054089844882966,15.47,1408.75376665567,539.361797990161,0.0806498501928293,10007.8164825828,-0.215150545787163,-0.0593063722002963,-0.0085249669121823,462.463891248938,0.05,0.0900168791470529
"07060892",69632000,6969.39171259837,71.8779756961656,490.965216434554,0.15,0.00551552271704524,16.7642578125,879.758416539367,34.1750068922378,0.131201521669329,22266.779949023,-0.31787473955613,-0.0200670695462152,-0.00641464411482315,1639.42225998301,0.05,0.0381785131608682
